State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Surendranagar,Dhragradhra,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,30/08/2025,17000,17755,17500
Gujarat,Surendranagar,Dhragradhra,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,30/08/2025,7010,10000,8750
Gujarat,Vadodara(Baroda),Padra,Brinjal,Other,FAQ,30/08/2025,2000,3500,2750
Gujarat,Vadodara(Baroda),Padra,Cluster beans,Other,FAQ,30/08/2025,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,FAQ,30/08/2025,2500,3500,3000
Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,FAQ,30/08/2025,3500,4000,3750
Gujarat,Vadodara(Baroda),Padra,Pumpkin,Other,FAQ,30/08/2025,900,1000,950
Gujarat,Vadodara(Baroda),Padra,Sponge gourd,Other,FAQ,30/08/2025,1400,1500,1450
Haryana,Bhiwani,Bhiwani,Chikoos(Sapota),Other,Large,30/08/2025,4021,4220,4150
Haryana,Gurgaon,Gurgaon,Cauliflower,Other,FAQ,30/08/2025,2000,3000,2500
Haryana,Gurgaon,Gurgaon,Guava,Other,Large,30/08/2025,2000,3000,2500
Haryana,Hissar,Uklana,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,2200,2500,2500
Haryana,Hissar,Uklana,Onion,Onion,FAQ,30/08/2025,1400,1500,1500
Haryana,Hissar,Uklana,Tomato,Other,FAQ,30/08/2025,3500,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,Cauliflower,Cauliflower,FAQ,30/08/2025,3000,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1500,2500,2000
Haryana,Rewari,Kosli,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,2000,2000,2000
Haryana,Rewari,Kosli,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1000,1000,1000
Haryana,Rewari,Kosli,Pumpkin,Other,FAQ,30/08/2025,1000,1000,1000
Haryana,Sonipat,Gohana,Brinjal,Other,FAQ,30/08/2025,2000,4000,3000
Haryana,Sonipat,Gohana,Green Chilli,Other,FAQ,30/08/2025,4000,7000,6000
Haryana,Sonipat,Gohana,Guava,Other,Large,30/08/2025,1200,2000,1500
Haryana,Sonipat,Gohana,Mousambi(Sweet Lime),Other,Large,30/08/2025,2500,3000,2800
Haryana,Sonipat,Gohana,Tomato,Tomato,Non-FAQ,30/08/2025,3000,4500,4000
Haryana,Sonipat,Gohana,Water Melon,Other,Large,30/08/2025,2000,2500,2200
Himachal Pradesh,Bilaspur,Bilaspur,Bitter gourd,Other,FAQ,30/08/2025,2500,4000,3000
Himachal Pradesh,Bilaspur,Bilaspur,Capsicum,Other,FAQ,30/08/2025,7000,7500,7200
Himachal Pradesh,Bilaspur,Bilaspur,Papaya,Papaya,Medium,30/08/2025,4000,4600,4200
Himachal Pradesh,Chamba,Chamba,Bottle gourd,Other,FAQ,30/08/2025,2500,3000,2750
Himachal Pradesh,Kangra,Dharamshala,Bitter gourd,Other,FAQ,30/08/2025,3500,4000,3750
Himachal Pradesh,Kangra,Dharamshala,Capsicum,Other,FAQ,30/08/2025,7000,8500,7800
Himachal Pradesh,Kangra,Dharamshala,Garlic,Other,FAQ,30/08/2025,10000,12000,11000
Himachal Pradesh,Kangra,Dharamshala,Pomegranate,Other,Medium,30/08/2025,13000,15000,14000
Himachal Pradesh,Kangra,Dharamshala,Potato,Other,FAQ,30/08/2025,1600,2600,2100
Himachal Pradesh,Kangra,Kangra,Apple,Other,Medium,30/08/2025,3000,8000,5000
Himachal Pradesh,Kangra,Kangra,Banana,Other,Medium,30/08/2025,4000,4500,4200
Himachal Pradesh,Kangra,Kangra,Bottle gourd,Other,FAQ,30/08/2025,4000,6000,5000
Himachal Pradesh,Kangra,Kangra,Cabbage,Other,FAQ,30/08/2025,2500,3200,3000
Himachal Pradesh,Kangra,Kangra,Pear(Marasebu),Other,Medium,30/08/2025,5000,8000,7000
Himachal Pradesh,Kangra,Kangra(Baijnath),Green Chilli,Green Chilly,FAQ,30/08/2025,4500,4600,4500
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Colacasia,Colacasia,FAQ,30/08/2025,3800,4200,4000
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Garlic,Average,FAQ,30/08/2025,10000,12500,11300
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Ginger(Green),Green Ginger,FAQ,30/08/2025,7500,8500,8000
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Lemon,Lemon,FAQ,30/08/2025,5800,6500,6100
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Pumpkin,Pumpkin,FAQ,30/08/2025,1800,2200,2000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Bottle gourd,Bottle Gourd,FAQ,30/08/2025,3500,5500,4500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pear(Marasebu),Other,Medium,30/08/2025,5000,7500,6200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pumpkin,Other,FAQ,30/08/2025,1400,2000,1800
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Raddish,Other,FAQ,30/08/2025,2000,2200,2100
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Spinach,Other,FAQ,30/08/2025,7000,7500,7200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Sponge gourd,Other,FAQ,30/08/2025,3000,3500,3200
Himachal Pradesh,Shimla,Mehndli,Pear(Marasebu),Other,Large,30/08/2025,4500,5000,4800
Himachal Pradesh,Shimla,Rohroo,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,2000,2800,2500
Himachal Pradesh,Shimla,Rohroo,Papaya,Other,Large,30/08/2025,5500,6000,5800
Himachal Pradesh,Shimla,Rohroo,Potato,Other,FAQ,30/08/2025,1500,2000,1800
Jammu and Kashmir,Srinagar,Parimpore,Coriander(Leaves),Other,FAQ,30/08/2025,2500,3000,2750
Jammu and Kashmir,Srinagar,Parimpore,Garlic,Other,FAQ,30/08/2025,7000,8000,7500
Jammu and Kashmir,Srinagar,Parimpore,Knool Khol,Other,FAQ,30/08/2025,3000,4000,3500
Jammu and Kashmir,Srinagar,Parimpore,Peas Wet,Other,FAQ,30/08/2025,10000,12000,11000
Jammu and Kashmir,Srinagar,Parimpore,Pomegranate,Other,Large,30/08/2025,15000,16000,15500
Jammu and Kashmir,Srinagar,Parimpore,Raddish,Other,FAQ,30/08/2025,4500,5000,4750
Jammu and Kashmir,Srinagar,Parimpore,Tomato,Other,FAQ,30/08/2025,3500,4500,4000
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,30/08/2025,3000,3400,3000
Kerala,Alappuzha,Harippad,Colacasia,Other,FAQ,30/08/2025,8500,9000,8500
Kerala,Alappuzha,Harippad,Onion,Big,FAQ,30/08/2025,2300,2800,2300
Kerala,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,30/08/2025,2600,2800,2700
Kerala,Alappuzha,Kayamkulam,French Beans (Frasbean),Other,FAQ,30/08/2025,7200,7400,7300
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,30/08/2025,2100,2300,2200
Kerala,Ernakulam,Perumbavoor,Beetroot,Beetroot,FAQ,30/08/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,4200,5200,4700
Kerala,Ernakulam,Perumbavoor,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1800,2800,2000
Kerala,Ernakulam,Perumbavoor,Cabbage,Cabbage,FAQ,30/08/2025,2200,3200,2500
Kerala,Ernakulam,Perumbavoor,Elephant Yam (Suran),Other,FAQ,30/08/2025,4200,5200,4700
Kerala,Ernakulam,Perumbavoor,Ginger(Green),Green Ginger,FAQ,30/08/2025,6500,7500,7000
Kerala,Ernakulam,Perumbavoor,Green Chilli,Green Chilly,FAQ,30/08/2025,5000,6000,5500
Kerala,Ernakulam,Perumbavoor,Onion,Onion,FAQ,30/08/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Pineapple,Pine Apple,Medium,30/08/2025,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Potato,Potato,FAQ,30/08/2025,2800,3800,3200
Kerala,Ernakulam,Perumbavoor,Snakeguard,Snakeguard,FAQ,30/08/2025,2500,3500,3000
Kerala,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,30/08/2025,5500,8000,5700
Kerala,Ernakulam,Thrippunithura,Carrot,Carrot,FAQ,30/08/2025,8500,9000,8700
Kerala,Ernakulam,Thrippunithura,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,4500,6000,4700
Kerala,Ernakulam,Thrippunithura,Onion,Big,FAQ,30/08/2025,2400,3000,2400
Kerala,Idukki,KANTHALOOR VFPCK,Cabbage,Cabbage,FAQ,30/08/2025,1300,2000,1600
Kerala,Kannur,Payyannur,Pumpkin,Other,FAQ,30/08/2025,3400,3600,3500
Kerala,Kollam,Sasthamkotta,Banana,Poovan,Medium,30/08/2025,3500,4000,3800
Kerala,Kollam,Sasthamkotta,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,4000,4500,4200
Kerala,Kollam,Sasthamkotta,Cowpea(Veg),Other,FAQ,30/08/2025,6000,6500,6200
Kerala,Kollam,Sasthamkotta,Green Chilli,Other,FAQ,30/08/2025,14000,14500,14200
Kerala,Kottayam,Kuriem  VFPCK,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5500,5500,5500
Kerala,Kottayam,Pampady,Banana - Green,Banana - Green,FAQ,30/08/2025,5500,6500,6000
Kerala,Kottayam,Pampady,Coconut,Coconut,FAQ,30/08/2025,6600,7700,7000
Kerala,Kottayam,Pampady,Green Chilli,Green Chilly,FAQ,30/08/2025,5000,6000,5500
Kerala,Kottayam,Pampady,Indian Beans (Seam),Other,FAQ,30/08/2025,5000,6000,5500
Kerala,Kottayam,Thottuva  VFPCK,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5500,5500,5500
Kerala,Kozhikode(Calicut),Kallachi,Banana,Nendra Bale,Medium,30/08/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,30/08/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,30/08/2025,4200,4600,4400
Kerala,Kozhikode(Calicut),Mukkom,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5600,6000,5800
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,30/08/2025,4000,4500,4200
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,30/08/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Carrot,Carrot,FAQ,30/08/2025,6500,6800,6600
Kerala,Kozhikode(Calicut),Mukkom,Green Chilli,Green Chilly,FAQ,30/08/2025,5600,6000,5800
Kerala,Kozhikode(Calicut),Mukkom,Pineapple,Other,Large,30/08/2025,8000,9000,8500
Kerala,Malappuram,KOORAD WANDOOR VFPCK,Banana,Nendra Bale,Large,30/08/2025,3600,3800,3700
Kerala,Malappuram,Kottakkal,Apple,Other,Large,30/08/2025,9800,10000,9900
Kerala,Malappuram,Kottakkal,Ashgourd,Other,FAQ,30/08/2025,3400,3600,3500
Kerala,Malappuram,Kottakkal,Banana,Nendra Bale,Large,30/08/2025,3600,3800,3700
Kerala,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,30/08/2025,1800,2000,1900
Kerala,Malappuram,Kottakkal,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,4800,5000,4900
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,FAQ,30/08/2025,5600,5800,5700
Kerala,Malappuram,Kottakkal,Mango (Raw-Ripe),Other,FAQ,30/08/2025,7300,7500,7400
Kerala,Malappuram,Kottakkal,Mousambi(Sweet Lime),Mosambi-Organic,Large,30/08/2025,3300,3500,3400
Kerala,Malappuram,Kottakkal,Sweet Potato,Hosur Green,FAQ,30/08/2025,2800,3000,2900
Kerala,Malappuram,Thirurrangadi,Bitter gourd,Other,FAQ,30/08/2025,6000,6000,6000
Kerala,Malappuram,Thirurrangadi,Cucumbar(Kheera),Other,FAQ,30/08/2025,2000,2000,2000
Kerala,Malappuram,Thirurrangadi,Drumstick,Other,FAQ,30/08/2025,5500,5500,5500
Kerala,Malappuram,Thirurrangadi,Onion,Other,FAQ,30/08/2025,2300,2300,2300
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,30/08/2025,2500,3000,2800
Kerala,Palakad,Pattambi,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,3000,3500,3200
Kerala,Palakad,Pattambi,Cowpea(Veg),Cowpea (Veg),FAQ,30/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,French Beans (Frasbean),Other,FAQ,30/08/2025,5500,6000,5800
Kerala,Palakad,Pattambi,Green Avare (W),Other,FAQ,30/08/2025,5500,6000,5800
Kerala,Palakad,Pattambi,Mango,Other,Medium,30/08/2025,8000,9000,8500
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,30/08/2025,2600,3000,2800
Kerala,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,30/08/2025,3000,3200,3200
Kerala,Pathanamthitta,Ranniangadi,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5800,6200,6000
Kerala,Pathanamthitta,Ranniangadi,Ginger(Green),Green Ginger,FAQ,30/08/2025,12000,12500,12200
Kerala,Thiruvananthapuram,Neyyatinkara,Beetroot,Beetroot,FAQ,30/08/2025,5400,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,Green Chilli,Green Chilly,FAQ,30/08/2025,7300,8000,7700
Kerala,Wayanad,Pulpally,Banana,Other,Medium,30/08/2025,3300,3500,3400
Kerala,Wayanad,Pulpally,Bitter gourd,Other,FAQ,30/08/2025,3200,3400,3300
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,30/08/2025,1240,1260,1250
Kerala,Wayanad,Pulpally,Pumpkin,Other,FAQ,30/08/2025,1100,1300,1200
Kerala,Wayanad,Pulpally,Rubber,Other,FAQ,30/08/2025,17500,17700,17600
Madhya Pradesh,Badwani,Badwani(F&V),Bitter gourd,Bitter Gourd,FAQ,30/08/2025,1600,1600,1600
Madhya Pradesh,Badwani,Badwani(F&V),Brinjal,Brinjal,FAQ,30/08/2025,1500,1500,1500
Madhya Pradesh,Badwani,Badwani(F&V),Cluster beans,Cluster Beans,FAQ,30/08/2025,2000,2000,2000
Madhya Pradesh,Badwani,Badwani(F&V),Green Chilli,Green Chilly,FAQ,30/08/2025,1200,1200,1200
Nagaland,Kohima,Kohima,Cabbage,Cabbage,FAQ,30/08/2025,4000,4200,4100
Nagaland,Kohima,Kohima,Green Chilli,Green Chilly,FAQ,30/08/2025,15000,15200,15100
Odisha,Boudh,Boudh,Brinjal,Other,FAQ,30/08/2025,3500,4500,4000
Odisha,Boudh,Khunthabandha,Brinjal,Other,FAQ,30/08/2025,2500,3500,3000
Odisha,Boudh,Khunthabandha,Cauliflower,Other,FAQ,30/08/2025,4500,5500,5000
Odisha,Boudh,Khunthabandha,Cucumbar(Kheera),Other,FAQ,30/08/2025,2500,3500,3000
Odisha,Boudh,Khunthabandha,Onion,Other,FAQ,30/08/2025,1800,2500,2000
Odisha,Boudh,Khunthabandha,Onion,Other,Non-FAQ,30/08/2025,1000,1700,1500
Odisha,Dhenkanal,Hindol,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,4500,5000,4800
Odisha,Dhenkanal,Hindol,Ridgeguard(Tori),Other,FAQ,30/08/2025,5000,5500,5200
Punjab,Hoshiarpur,Tanda Urmur,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,4000,5000,4600
Punjab,Hoshiarpur,Tanda Urmur,Capsicum,Other,FAQ,30/08/2025,6500,7500,7000
Punjab,Muktsar,Bariwala,Brinjal,Other,FAQ,30/08/2025,2000,2000,2000
Punjab,Muktsar,Bariwala,Guava,Other,Medium,30/08/2025,3000,3000,3000
Punjab,Muktsar,Bariwala,Onion,Nasik,FAQ,30/08/2025,2000,2000,2000
Punjab,Muktsar,Bariwala,Onion,Red,FAQ,30/08/2025,1600,1600,1600
Punjab,Patiala,Samana,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,5000,7000,6000
Punjab,Tarntaran,Tarantaran,Brinjal,Other,FAQ,30/08/2025,2000,2800,2500
Punjab,Tarntaran,Tarantaran,Onion,Other,FAQ,30/08/2025,1400,1600,1500
Rajasthan,Ganganagar,Sriganganagar (F&V),Bitter gourd,Other,FAQ,30/08/2025,2500,2900,2700
Rajasthan,Ganganagar,Sriganganagar (F&V),Mango,Other,Medium,30/08/2025,14800,15200,15000
Rajasthan,Ganganagar,Sriganganagar (F&V),Mousambi(Sweet Lime),Mosambi-Organic,Medium,30/08/2025,4000,4400,4200
Rajasthan,Ganganagar,Sriganganagar (F&V),Papaya,Other,Medium,30/08/2025,2200,2600,2400
Rajasthan,Ganganagar,Sriganganagar (F&V),Potato,Other,FAQ,30/08/2025,900,1300,1100
Rajasthan,Jaipur Rural,Chomu (F&V),Bottle gourd,Other,FAQ,30/08/2025,1400,2000,1700
Rajasthan,Jaipur Rural,Chomu (F&V),Cabbage,Other,FAQ,30/08/2025,2000,2600,2300
Rajasthan,Jaipur Rural,Chomu (F&V),Lemon,Other,FAQ,30/08/2025,3000,5000,4000
Rajasthan,Jaipur Rural,Chomu (F&V),Potato,Other,Non-FAQ,30/08/2025,1000,1400,1200
Rajasthan,Jaipur Rural,Chomu (F&V),Spinach,Spinach,FAQ,30/08/2025,2000,3000,2500
Rajasthan,Jaipur Rural,Chomu (F&V),Tomato,Other,Non-FAQ,30/08/2025,2000,3000,2500
Rajasthan,Jalore,Jalore,Bitter gourd,Other,FAQ,30/08/2025,1000,1200,1100
Rajasthan,Jalore,Jalore,Bottle gourd,Other,FAQ,30/08/2025,2000,2500,2300
Rajasthan,Jalore,Jalore,Tomato,Other,FAQ,30/08/2025,2500,3000,2800
Telangana,Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,30/08/2025,2320,2320,2320
Telangana,Warangal,Warangal,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,2500,3000,2750
Telangana,Warangal,Warangal,Cabbage,Cabbage,FAQ,30/08/2025,2000,2500,2250
Telangana,Warangal,Warangal,Carrot,Carrot,FAQ,30/08/2025,3500,4000,3750
Telangana,Warangal,Warangal,French Beans (Frasbean),French Beans (Frasbean),FAQ,30/08/2025,9500,10000,9750
Tripura,Gomati,Nutanbazar,Colacasia,Colacasia,FAQ,30/08/2025,5850,6000,5950
Tripura,Gomati,Nutanbazar,Ginger(Green),Green Ginger,FAQ,30/08/2025,9850,10000,9950
Tripura,Gomati,Nutanbazar,Potato,Local,FAQ,30/08/2025,1850,2000,1950
Tripura,Gomati,Nutanbazar,Rice,Masuri,FAQ,30/08/2025,3850,4000,3950
Uttar Pradesh,Agra,Achnera,Tomato,Deshi,FAQ,30/08/2025,2940,3020,2980
Uttar Pradesh,Aligarh,Khair,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,800,1200,1000
Uttar Pradesh,Aligarh,Khair,Cauliflower,Cauliflower,FAQ,30/08/2025,1800,2500,2000
Uttar Pradesh,Aligarh,Khair,Ginger(Green),Green Ginger,FAQ,30/08/2025,3500,5000,4500
Uttar Pradesh,Aligarh,Khair,Paddy(Dhan)(Basmati),Basmati 1509,Non-FAQ,30/08/2025,2650,2950,2850
Uttar Pradesh,Badaun,Visoli,Maize,Yellow,FAQ,30/08/2025,2000,2000,2000
Uttar Pradesh,Ballia,Vilthararoad,Gur(Jaggery),Other,FAQ,30/08/2025,4000,4200,4100
Uttar Pradesh,Balrampur,Panchpedwa,Wheat,Dara,FAQ,30/08/2025,2425,2500,2450
Uttar Pradesh,Bareilly,Bahedi,Potato,Kufri Megha,FAQ,30/08/2025,980,1050,1020
Uttar Pradesh,Bijnor,Najibabad,Tomato,Hybrid,FAQ,30/08/2025,2000,2400,2200
Uttar Pradesh,Bulandshahar,Anoop Shahar,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1200,1600,1400
Uttar Pradesh,Bulandshahar,Divai,Brinjal,Brinjal,FAQ,30/08/2025,1100,1200,1150
Uttar Pradesh,Bulandshahar,Divai,Green Chilli,Green Chilly,FAQ,30/08/2025,3600,3800,3700
Uttar Pradesh,Bulandshahar,Gulavati,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,1400,1600,1500
Uttar Pradesh,Bulandshahar,Gulavati,Brinjal,Other,FAQ,30/08/2025,600,800,700
Uttar Pradesh,Bulandshahar,Gulavati,Colacasia,Other,FAQ,30/08/2025,1100,1300,1200
Uttar Pradesh,Bulandshahar,Gulavati,Garlic,Desi,FAQ,30/08/2025,5000,5200,5100
Uttar Pradesh,Etah,Aliganj,Maize,Hybrid,FAQ,30/08/2025,1900,1915,1905
Uttar Pradesh,Kaushambi,Bharwari,Potato,Desi,FAQ,30/08/2025,700,1000,850
Uttar Pradesh,Kaushambi,Bharwari,Wheat,Dara,FAQ,30/08/2025,2450,2550,2500
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Apple,Kasmir/Shimla - II,Medium,30/08/2025,8400,8500,8450
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Gur(Jaggery),Pathari,FAQ,30/08/2025,3670,3800,3756
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Lemon,Lemon,FAQ,30/08/2025,4200,4270,4235
Uttar Pradesh,Maharajganj,Anandnagar,Banana - Green,Banana - Green,FAQ,30/08/2025,1600,2000,1800
Uttar Pradesh,Maharajganj,Anandnagar,Tomato,Deshi,FAQ,30/08/2025,1800,2200,2000
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Lemon,Lemon,FAQ,30/08/2025,3700,3800,3745
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Masur Dal,Kala Masoor New,FAQ,30/08/2025,9000,9100,9050
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,30/08/2025,7000,7200,7100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,1000,1200,1100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Onion,Red,FAQ,30/08/2025,1000,1200,1100
Uttar Pradesh,Meerut,Sardhana,Papaya,Papaya,Large,30/08/2025,1300,1400,1350
Uttar Pradesh,Meerut,Sardhana,Papaya,Papaya,Medium,30/08/2025,1300,1400,1350
Uttar Pradesh,Prayagraj,Sirsa,Green Chilli,Green Chilly,FAQ,30/08/2025,3300,3500,3400
Uttar Pradesh,Raebarelli,Lalganj,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1100,1300,1200
Uttar Pradesh,Raebarelli,Lalganj,Onion,Red,FAQ,30/08/2025,1150,1250,1200
Uttar Pradesh,Saharanpur,Chutmalpur,Apple,Apple,Medium,30/08/2025,1600,1800,1700
Uttar Pradesh,Saharanpur,Chutmalpur,Cabbage,Cabbage,FAQ,30/08/2025,900,1100,1000
Uttar Pradesh,Saharanpur,Chutmalpur,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1350,1550,1450
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,FAQ,30/08/2025,2950,3150,3050
Uttar Pradesh,Saharanpur,Chutmalpur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,30/08/2025,1100,1300,1200
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,1400,1550,1450
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,1500,1600,1550
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Green Chilli,Green Chilly,FAQ,30/08/2025,2000,2200,2100
Uttar Pradesh,Shamli,Kairana,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1200,1300,1250
Uttar Pradesh,Shamli,Kairana,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1700,1800,1750
Uttar Pradesh,Shravasti,Payagpur,Lemon,Lemon,FAQ,30/08/2025,5800,6000,5900
Uttar Pradesh,Shravasti,Payagpur,Onion,Red,FAQ,30/08/2025,1800,2000,1900
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Potato,Local,FAQ,30/08/2025,800,840,820
Uttrakhand,Haridwar,Haridwar Union,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,800,1400,1000
Uttrakhand,Haridwar,Haridwar Union,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1000,1200,1100
Uttrakhand,Haridwar,Haridwar Union,Mousambi(Sweet Lime),Mousambi,Medium,30/08/2025,2500,3500,3000
Uttrakhand,UdhamSinghNagar,Kicchha,Banana,Banana - Ripe,Medium,30/08/2025,1500,1700,1600
Uttrakhand,UdhamSinghNagar,Rudrapur,Apple,Other,Medium,30/08/2025,6000,8000,7000
Uttrakhand,UdhamSinghNagar,Rudrapur,Bitter gourd,Other,FAQ,30/08/2025,2000,3000,2200
Uttrakhand,UdhamSinghNagar,Rudrapur,Cucumbar(Kheera),Other,FAQ,30/08/2025,1500,2500,1800
Uttrakhand,UdhamSinghNagar,Rudrapur,Garlic,Average,FAQ,30/08/2025,4000,6000,5000
Uttrakhand,UdhamSinghNagar,Rudrapur,Lemon,Other,FAQ,30/08/2025,3000,5000,4000
Uttrakhand,UdhamSinghNagar,Rudrapur,Pomegranate,Other,Medium,30/08/2025,7000,8000,7500
Uttrakhand,UdhamSinghNagar,Rudrapur,Potato,Other,FAQ,30/08/2025,800,1500,900
Uttrakhand,UdhamSinghNagar,Rudrapur,Pumpkin,Other,FAQ,30/08/2025,1400,2000,1500
West Bengal,North 24 Parganas,Barasat,Bitter gourd,Other,FAQ,30/08/2025,5000,5000,5000
West Bengal,North 24 Parganas,Barasat,Green Chilli,Other,FAQ,30/08/2025,8000,8000,8000
West Bengal,North 24 Parganas,Barasat,Potato,Other,FAQ,30/08/2025,1480,1480,1480
Andhra Pradesh,Chittor,Vayalapadu,Tomato,Hybrid,FAQ,30/08/2025,2000,2400,2200
Andhra Pradesh,Nellore,Gudur,Paddy(Dhan)(Common),B P T,FAQ,30/08/2025,2300,2350,2330
Gujarat,Amreli,Bagasara,"Sesamum(Sesame,Gingelly,Til)",White,Non-FAQ,30/08/2025,5200,9400,7300
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,FAQ,30/08/2025,3850,4550,4200
Gujarat,Amreli,Damnagar,Lemon,Lemon,FAQ,30/08/2025,3250,4050,3800
Gujarat,Anand,Khambhat(Veg Yard Khambhat),Banana,Amruthapani,Medium,30/08/2025,1200,1300,1200
Gujarat,Anand,Khambhat(Veg Yard Khambhat),Bhindi(Ladies Finger),Other,FAQ,30/08/2025,2000,3000,2400
Gujarat,Anand,Khambhat(Veg Yard Khambhat),Tomato,Other,FAQ,30/08/2025,3000,4000,3500
Gujarat,Bharuch,Jambusar,Castor Seed,Other,FAQ,30/08/2025,5000,6000,5500
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,30/08/2025,2000,2400,2200
Gujarat,Bharuch,Jambusar(Kaavi),Maize,Other,FAQ,30/08/2025,1800,2200,2000
Gujarat,Chhota Udaipur,Bodeliu,Groundnut,Other,FAQ,30/08/2025,4905,4942,4920
